X,Y,Index_,event_unique_id,year_,Division,homicide_type,occurrence_date,Hood_ID,Neighbourhood,Lat,Long,FID
-79.4735794,43.6663361,576,3793509,2010,D51,Other,2010-08-29T04:00:00.000Z,90,Junction Area (90),43.6663361,-79.4735794,368
-79.5153656,43.6998215,577,3708472,2010,D12,Shooting,2010-09-29T04:00:00.000Z,113,Weston (113),43.6998215,-79.5153656,369
-79.5153656,43.6998215,578,3708472,2010,D12,Shooting,2010-09-29T04:00:00.000Z,113,Weston (113),43.6998215,-79.5153656,370
-79.4333191,43.6337547,579,3834477,2010,D14,Shooting,2010-10-04T04:00:00.000Z,85,South Parkdale (85),43.6337547,-79.4333191,371
-79.3084641,43.7388,580,2896399,2010,D41,Other,2010-07-09T04:00:00.000Z,119,Wexford/Maryvale (119),43.7388,-79.3084641,372
-79.5154648,43.7578697,581,3633942,2010,D31,Shooting,2010-10-04T04:00:00.000Z,24,Black Creek (24),43.7578697,-79.5154648,373
-79.3590775,43.6603432,582,3561941,2010,D51,Shooting,2010-10-09T04:00:00.000Z,72,Regent Park (72),43.6603432,-79.3590775,374
-79.3590775,43.6603432,583,3561941,2010,D51,Shooting,2010-10-09T04:00:00.000Z,72,Regent Park (72),43.6603432,-79.3590775,375
-79.276992800000016,43.7024002,584,3520082,2010,D41,Shooting,2010-10-17T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7024002,-79.2769928,376
-79.3627014,43.6574554,585,3772354,2010,D51,Shooting,2010-10-25T04:00:00.000Z,72,Regent Park (72),43.6574554,-79.3627014,377
-79.3537521,43.6636772,586,3355708,2010,D55,Stabbing,2010-10-27T04:00:00.000Z,70,South Riverdale (70),43.6636772,-79.3537521,378
-79.4145813,43.7717056,587,3911901,2010,D32,Shooting,2010-11-17T05:00:00.000Z,37,Willowdale West (37),43.7717056,-79.4145813,379
-79.3530273,43.7873497,588,3929126,2010,D33,Shooting,2010-11-20T05:00:00.000Z,47,Don Valley Village (47),43.7873497,-79.3530273,380
-79.5034027,43.7410774,589,3988019,2010,D31,Shooting,2010-11-22T05:00:00.000Z,25,Glenfield-Jane Heights (25),43.7410774,-79.5034027,381
-79.232025100000016,43.7593193,590,3904746,2010,D43,Shooting,2010-11-24T05:00:00.000Z,137,Woburn (137),43.7593193,-79.2320251,382
-79.3917923,43.644748699999987,591,3845292,2010,D52,Other,2010-11-27T05:00:00.000Z,77,Waterfront Communities-The Island (77),43.6447487,-79.3917923,383
-79.3581619,43.6612015,592,3878370,2010,D51,Shooting,2010-11-29T05:00:00.000Z,72,Regent Park (72),43.6612015,-79.3581619,384
-79.300155600000011,43.6839523,593,4003542,2010,D55,Other,2010-12-02T05:00:00.000Z,62,East End-Danforth (62),43.6839523,-79.3001556,385
-79.4937515,43.6716728,594,4016091,2010,D12,Shooting,2010-12-25T05:00:00.000Z,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,386
-79.3683014,43.66505810000001,595,3561930,2010,D51,Other,2010-08-08T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6650581,-79.3683014,387
-79.4901657,43.6964302,596,3912797,2010,D12,Other,2010-09-12T04:00:00.000Z,30,Brookhaven-Amesbury (30),43.6964302,-79.4901657,388
-79.2067871,43.766803699999983,597,3801763,2010,D43,Other,2010-05-25T04:00:00.000Z,135,Morningside (135),43.7668037,-79.2067871,389
-79.4946518,43.7777214,598,4821260,2013,D31,Stabbing,2013-01-01T05:00:00.000Z,27,York University Heights (27),43.7777214,-79.4946518,390
-79.3590775,43.6603432,599,4842775,2013,D51,Shooting,2013-01-18T05:00:00.000Z,72,Regent Park (72),43.6603432,-79.3590775,391
-79.5684357,43.6757164,600,4724330,2013,D23,Other,2013-01-19T05:00:00.000Z,7,Willowridge-Martingrove-Richview (7),43.6757164,-79.5684357,392
-79.426284800000019,43.669841799999986,601,4911563,2013,D14,Other,2013-01-19T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6698418,-79.4262848,393
-79.3569641,43.7870178,602,4902220,2013,D33,Other,2013-02-02T05:00:00.000Z,47,Don Valley Village (47),43.7870178,-79.3569641,394
-79.5168915,43.7518196,603,4954079,2013,D31,Shooting,2013-02-11T05:00:00.000Z,25,Glenfield-Jane Heights (25),43.7518196,-79.5168915,395
-79.4249268,43.6326866,604,4834800,2013,D14,Shooting,2013-02-10T05:00:00.000Z,82,Niagara (82),43.6326866,-79.4249268,396
-79.5864182,43.7325096,605,4920035,2013,D23,Shooting,2013-02-17T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7325096,-79.5864182,397
-79.4552841,43.6930275,606,4896103,2013,D13,Stabbing,2013-03-04T05:00:00.000Z,109,Caledonia-Fairbank (109),43.6930275,-79.4552841,398
-79.5702362,43.7265511,607,4847120,2013,D23,Other,2013-03-06T05:00:00.000Z,4,Rexdale-Kipling (4),43.7265511,-79.5702362,399
-79.3022003,43.743763,608,4968037,2013,D41,Other,2013-03-13T04:00:00.000Z,119,Wexford/Maryvale (119),43.743763,-79.3022003,400
-79.3721619,43.6633911,609,4779022,2013,D51,Shooting,2013-03-21T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6633911,-79.3721619,401
-79.4000931,43.644455,610,4907315,2013,D14,Shooting,2013-03-28T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.644455,-79.4000931,402
-79.3710327,43.6582947,611,5147700,2013,D51,Other,2013-07-09T04:00:00.000Z,73,Moss Park (73),43.6582947,-79.3710327,403
-79.4570847,43.7247505,612,4902638,2013,D32,Shooting,2013-03-30T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7247505,-79.4570847,404
-79.4345169,43.6410294,205,1283750,2005,D14,Other,2005-11-05T05:00:00.000Z,86,Roncesvalles (86),43.6410294,-79.4345169,405
-79.426857,43.7071075,206,1439907,2005,D53,Other,2005-12-16T05:00:00.000Z,102,Forest Hill North (102),43.7071075,-79.426857,406
-79.516693099999983,43.7518578,207,1443414,2005,D31,Shooting,2005-12-23T05:00:00.000Z,25,Glenfield-Jane Heights (25),43.7518578,-79.5166931,407
-79.318222,43.6845245,208,1229258,2005,D52,Shooting,2005-12-26T05:00:00.000Z,66,Danforth (66),43.6845245,-79.318222,408
-79.4400864,43.736110699999983,209,1158528,2005,D32,Stabbing,2005-09-19T04:00:00.000Z,33,Clanton Park (33),43.7361107,-79.4400864,409
-79.3321457,43.8072166,210,1003568,2005,D42,Other,2005-01-24T05:00:00.000Z,116,Steeles (116),43.8072166,-79.3321457,410
-79.4476852,43.6962624,211,1426456,2006,D13,Shooting,2006-01-01T05:00:00.000Z,108,Briar Hill-Belgravia (108),43.6962624,-79.4476852,411
-79.4149246,43.7351837,212,1557753,2006,D32,Other,2006-01-26T05:00:00.000Z,39,Bedford Park-Nortown (39),43.7351837,-79.4149246,412
-79.5017548,43.7450676,213,1361475,2006,D31,Shooting,2006-02-06T05:00:00.000Z,25,Glenfield-Jane Heights (25),43.7450676,-79.5017548,413
-79.3303833,43.7967033,214,1624304,2006,D42,Stabbing,2006-02-09T05:00:00.000Z,117,L'Amoreaux (117),43.7967033,-79.3303833,414
-79.3303833,43.7967033,215,1624304,2006,D42,Stabbing,2006-02-09T05:00:00.000Z,117,L'Amoreaux (117),43.7967033,-79.3303833,415
-79.3303833,43.7967033,216,1624304,2006,D42,Stabbing,2006-02-09T05:00:00.000Z,117,L'Amoreaux (117),43.7967033,-79.3303833,416
-79.3373184,43.7165565,217,1511490,2006,D54,Stabbing,2006-02-08T05:00:00.000Z,44,Flemingdon Park (44),43.7165565,-79.3373184,417
-79.2925186,43.6928673,218,1559867,2006,D54,Other,2006-03-02T05:00:00.000Z,61,Taylor-Massey (61),43.6928673,-79.2925186,418
-79.1743927,43.7927246,219,1597252,2006,D43,Other,2006-03-04T05:00:00.000Z,134,Highland Creek (134),43.7927246,-79.1743927,419
-79.5452271,43.7478828,220,1640987,2006,D31,Shooting,2006-03-12T05:00:00.000Z,22,Humbermede (22),43.7478828,-79.5452271,420
-79.2189102,43.7431831,221,1591256,2006,D43,Shooting,2006-03-14T05:00:00.000Z,139,Scarborough Village (139),43.7431831,-79.2189102,421
-79.3737793,43.6672974,222,1479234,2006,D51,Shooting,2006-03-20T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,422
-79.4909134,43.6875725,223,1570672,2006,D12,Shooting,2006-03-27T05:00:00.000Z,115,Mount Dennis (115),43.6875725,-79.4909134,423
-79.5071945,43.7484741,224,1671071,2006,D31,Shooting,2006-03-27T05:00:00.000Z,25,Glenfield-Jane Heights (25),43.7484741,-79.5071945,424
-79.5490723,43.7506523,225,1578377,2006,D31,Other,2006-04-07T04:00:00.000Z,21,Humber Summit (21),43.7506523,-79.5490723,425
-79.4714661,43.729606600000011,226,1673447,2006,D31,Stabbing,2006-04-20T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7296066,-79.4714661,426
-79.3443222,43.7809792,227,1636602,2006,D33,Stabbing,2006-04-26T04:00:00.000Z,47,Don Valley Village (47),43.7809792,-79.3443222,427
